work_A,work_B,jaccardSimilarity
2320,42311,0.191433357262503
2320,42338,0.14755244755244756
2320,46135,0.1477797513321492
2320,47818,0.15753916918211872
2320,49908,0.14558127301420304
2320,55321,0.14829737457759293
2320,60437,0.1353286384976526
2320,61266,0.1719344696342876
2320,64449,0.1590796225790432
2320,64466,0.1674088734949695
2320,64513,0.15198965665852607
2320,64522,0.18806438947781703
2320,64525,0.17313131313131314
2320,75802,0.13941543353308058
2320,79173,0.13868528214077952
2320,22492,0.10592606016672708
2320,22659,0.10787671232876712
2320,22761,0.12699967352269018
2320,24746,0.10670873155794748
2320,28280,0.10603273864263381
2320,38638,0.09947127878842191
2320,16304,0.1939840392879067
2320,21593,0.1664012738853503
2320,21989,0.19626652838994038
2320,22367,0.19979481918440625
2320,23532,0.1954479768786127
2320,25791,0.19624959586162302
2320,30570,0.022437531871494134
2320,30655,0.1474820143884892
2320,30753,0.0643611911623439
2320,38395,0.1563266736768314
2320,69327,0.16127527216174184
2320,30821,0.12795031055900621
2320,36076,0.16670687575392037
2320,38295,0.17011963816749343
2320,38754,0.14194994396712737
2320,38755,0.1188490408673895
2320,41197,0.17899031106578275
2320,46873,0.13715833538537306
2320,49543,0.1372863247863248
2320,55925,0.1272851296043656
2320,56182,0.12944240196078433
2320,6342,0.13597650513950074
2320,6343,0.13437945791726105
2320,10055,0.09285656760892325
2320,6820,0.0499752597723899
2320,6822,0.16223733003708282
2320,6831,0.16358360536815378
2320,6889,0.09889881570745897
2320,9108,0.20562087754516778
2320,9110,0.1666098807495741
2320,9157,0.19864265204907336
2320,9158,0.1759069130732375
2320,9159,0.18040847201210286
2320,9160,0.16295737457563184
2320,9186,0.19407894736842105
2320,9187,0.1838905775075988
2320,9325,0.1968280940243557
2320,9326,0.1556372549019608
2320,9369,0.174079754601227
2320,9375,0.17748296880602366
2320,9950,0.1550202718817076
2320,31218,0.18896430917451282
2320,33328,0.148747591522158
2320,33329,0.18574108818011256
2320,35264,0.14223697650663944
2320,38126,0.11587287296299631
2320,43335,0.1678082191780822
2320,44174,0.1446886446886447
2320,45123,0.12647987371744276
2320,45635,0.2022025084123585
2320,46157,0.20758234928527036
2320,46987,0.15771151808687756
2320,2188,0.157559456398641
2320,24043,0.1439066551426102
2320,24288,0.19154228855721392
2320,27822,0.17903009392371094
2320,31199,0.191601866251944
2320,33863,0.17527211833658946
2320,33864,0.18289541473467286
2320,34521,0.18909191583610188
2320,38402,0.20511080958842154
2320,40117,0.14297981966509232
2320,45579,0.18764948901935202
2320,312161,0.16700970302852103
2320,47804,0.13661892726762145
2320,6383,0.18559191741708764
2320,6496,0.18612132352941177
2320,6498,0.17112922002328287
2320,6499,0.16729695660003602
2320,6503,0.17519224339685724
2320,6504,0.18961625282167044
2320,6505,0.19574259848299486
2320,6518,0.18266593527153044
2320,6525,0.1924808644754615
2320,6549,0.18282768193535595
2320,6649,0.1851373182552504
2320,77182,0.18138275718450644
2320,7939,0.11424790471989413
2320,20977,0.166073546856465
2320,24212,0.1235657546337158
2320,24213,0.12266202696824706
2320,24214,0.18358741485566007
2320,6651,0.20179085385353374
2320,74008,0.16604905593788602
2320,8889,0.16505246166263116
2320,8895,0.19499063670411984
2320,8915,0.19196428571428573
2320,8916,0.17363234794427454
2320,8917,0.12212765957446808
2320,8919,0.18344627299128752
2320,8921,0.19175108538350216
2320,8922,0.1935275080906149
2320,8923,0.1920374707259953
2320,8925,0.19589743589743588
2320,8926,0.20223752151462995
2320,8927,0.19965075669383003
2320,30165,0.15284661754855994
2320,64417,0.14358724750547577
2320,64482,0.14595241260135583
2320,64718,0.1315414152495886
2320,64869,0.12745607651523028
2320,65089,0.12880049979175343
2320,65212,0.1316647386686297
2320,65346,0.1608876560332871
2320,65648,0.156814210832848
2320,66437,0.13682645006292185
2320,66673,0.14346895074946467
2320,66904,0.15757758360952093
2320,66952,0.1554464027737648
2320,2187,0.13753002148906585
2320,2313,0.15557729941291584
2320,2314,0.15325054784514244
2320,46580,0.17558933685833883
2321,2335,0.24859845830413455
2321,2336,0.25506429452175444
2321,2337,0.23848592205854932
2321,2338,0.25346869712351944
2321,2339,0.24610264494657558
2321,2340,0.2349554234769688
2321,2341,0.2563009636767976
2321,2342,0.25206143896523847
2321,2402,0.20696038504257683
2321,2403,0.21696928171748317
2321,2404,0.17330612244897958
2321,2405,0.19924337957124844
2321,2406,0.16225749559082892
2321,2407,0.2587626891400115
2321,2408,0.25989324498435484
2321,2409,0.23098553829673274
2321,2410,0.21202571536619186
2321,2411,0.2172608330332493
2321,2420,0.22711157455683004
2321,312160,0.15737172987223688
2321,34059,0.05374001452432825
2321,46021,0.17310772927513016
2321,48148,0.21889400921658986
2321,48919,0.2195955568214184
2321,49024,0.18658836900928205
2321,49593,0.1971955981540646
2321,5325,0.15517241379310345
2321,5326,0.18015556022703386
2321,5653,0.22013148945817276
2321,7875,0.15597168303265585
2321,9260,0.10175619834710743
2321,24249,0.19692034350014806
2321,3498,0.19262295081967212
2321,39792,0.018543402311206665
2321,45600,0.19486404833836857
2321,5607,0.18538256566425582
2321,6079,0.20123166093099076
2321,17622,0.2157482936573997
2321,2499,0.22873180143834415
2321,41051,0.2006590992310509
2321,41818,0.20072211821342606
2321,41907,0.22486580589003335
2321,42311,0.20096549258001073
2321,42338,0.20287926445681104
2321,46135,0.13994035329203947
2321,47818,0.1978223635918767
2321,49908,0.1926720693984705
2321,55321,0.20407698439813232
2321,60437,0.1953697883930442
2321,61266,0.22126834671836057
2321,64449,0.19791666666666666
2321,64466,0.21549703570936166
2321,64513,0.18857351687172616
2321,64522,0.22042926523578255
2321,64525,0.19914176732358552
2321,75802,0.1916567855987927
2321,79173,0.2007709939570744
2321,22492,0.13773969808241535
2321,22659,0.07692307692307693
2321,22761,0.08782225948438482
2321,24746,0.13875
2321,28280,0.14194458271113322
2321,38638,0.13398639896373057
2321,16304,0.17201166180758018
2321,21593,0.13054008234439332
2321,21989,0.19984888553078958
2321,22367,0.19768527160724286
2321,23532,0.15783436568020187
2321,25791,0.1737535074465789
2321,30570,0.016015200868621064
2321,30655,0.11598062953995157
2321,30753,0.04299657082563967
2321,38395,0.1365072202166065
2321,69327,0.2076882707950669
2321,30821,0.09928553830992855
2321,36076,0.17288135593220338
2321,38295,0.15677198631515396
2321,38754,0.11330392384490365
2321,38755,0.08437576649497179
2321,41197,0.19631440391124483
2321,46873,0.14687838325514255
2321,49543,0.16137793024585478
2321,55925,0.15391715703242184
2321,56182,0.16419626884743163
2321,6342,0.166605097894348
2321,6343,0.16508356378501865
2321,10055,0.14916297575257112
2321,6820,0.03847188592951305
2321,6822,0.1918075422626788
2321,6831,0.15452847805788983
2321,6889,0.13679158205648884
2321,9108,0.2358569051580699
2321,9110,0.19629200463499422
2321,9157,0.2544589774078478
2321,9158,0.19189126929278968
2321,9159,0.17253861003861004
2321,9160,0.1343529411764706
2321,9186,0.26086152708448884
2321,9187,0.23664416586306652
2321,9325,0.23760116206681883
2321,9326,0.1251539788125154
2321,9369,0.24405580664177637
2321,9375,0.17942696101456082
2321,9950,0.167257892869812
2321,31218,0.2155333220281499
2321,33328,0.11877667140825035
2321,33329,0.14922571562646644
2321,35264,0.19856405654027373
2321,38126,0.17141909814323608
2321,43335,0.1514202639230597
2321,44174,0.20701640056478765
2321,45123,0.1869361241429087
2321,45635,0.20544449170565718
2321,46157,0.18499789296249472
2321,46987,0.21060098013928294
2321,2188,0.2016725245424797
2321,24043,0.11719745222929936
2321,24288,0.19545454545454546
2321,27822,0.21089792785878742
2321,31199,0.1937834941050375
2321,33863,0.17615658362989323
2321,33864,0.18984962406015038
2321,34521,0.2008359872611465
2321,38402,0.23032729805013927
2321,40117,0.10055027513756878
2321,45579,0.18949281348091856
2321,312161,0.15737172987223688
2321,47804,0.21770897832817337
2321,6383,0.23695614491246317
2321,6496,0.21800529567519858
2321,6498,0.24364101743721003
2321,6499,0.24056746151524297
2321,6503,0.1957659913498748
2321,6504,0.22233627591870253
2321,6505,0.23623810412390372
2321,6518,0.217548802575971
2321,6525,0.25155666251556663
2321,6549,0.25824893825547207
2321,6649,0.17675228558989986
2321,77182,0.2316769154063487
2321,7939,0.08526342580809367
2321,20977,0.12885356454720617
2321,24212,0.09313600408267415
2321,24213,0.09397163120567376
2321,24214,0.17645774186503604
2321,6651,0.17435897435897435
2321,74008,0.20537261698440207
2321,8889,0.19030264617334813
2321,8895,0.2045414539693716
2321,8915,0.16662933930571108
2321,8916,0.15506117908787542
2321,8917,0.09429714857428714
2321,8919,0.20399636693914622
2321,8921,0.19353109363831308
2321,8922,0.16964863117051088
2321,8923,0.16301009214567794
2321,8925,0.17215133199014998
2321,8926,0.19971671388101983
2321,8927,0.1862348178137652
2321,30165,0.21095762116600328
2321,64417,0.20402205643853388
2321,64482,0.22490244767648102
2321,64718,0.19421323820848196
2321,64869,0.18061550009382624
2321,65089,0.18669811320754717
2321,65212,0.18710228891632633
2321,65346,0.21586885245901638
2321,65648,0.2178342346874607
2321,66437,0.1933967085761014
2321,66673,0.1932296047098402
2321,66904,0.2017857142857143
2321,66952,0.21517723414877685
2321,2187,0.2016787912702854
2321,2313,0.2112590799031477
2321,2314,0.21309823677581863
2321,46580,0.20244773074961755
2335,2336,0.3351175683425731
2335,2337,0.3159919028340081
2335,2338,0.3336391998531841
2335,2339,0.3281904761904762
2335,2340,0.3073523503415026
2335,2341,0.3340032154340836
2335,2342,0.3250261415127222
2335,2402,0.23552198334301763
2335,2403,0.27745383867832846
2335,2404,0.20732948761452324
2335,2405,0.2474820143884892
2335,2406,0.16792896317576392
2335,2407,0.2732132251039398
2335,2408,0.2833078101071976
2335,2409,0.29185100613672044
2335,2410,0.2771636559719601
2335,2411,0.2756729174639622
2335,2420,0.2993212669683258
2335,312160,0.20086299892125134
2335,34059,0.05669844455594581
2335,46021,0.19846775028470856
2335,48148,0.24828178694158076
2335,48919,0.24545320124205233
2335,49024,0.20816890292028414
2335,49593,0.2188999630860096
2335,5325,0.17234757561209793
2335,5326,0.1856585788561525
2335,5653,0.20013739409205406
2335,7875,0.17250416964498452
2335,9260,0.10058697972251868
2335,24249,0.21619966314500078
2335,3498,0.1840753424657534
2335,39792,0.02041387024608501
2335,45600,0.19835136527563113
2335,5607,0.18067496471192096
2335,6079,0.1995934208094622
2335,17622,0.22931685547545486
2335,2499,0.2571428571428571
2335,41051,0.22889733840304183
2335,41818,0.22715912246598166
2335,41907,0.25730728456762075
2335,42311,0.2252655114589156
2335,42338,0.2261696272204153
2335,46135,0.13653483992467044
2335,47818,0.22229259024699177
2335,49908,0.21815173717797212
2335,55321,0.22946375957572185
2335,60437,0.22340425531914893
2335,61266,0.2611159546643418
2335,64449,0.2301859799713877
2335,64466,0.2453344817685903
2335,64513,0.2124574454671542
2335,64522,0.23870445344129554
2335,64525,0.21636274026614097
2335,75802,0.21821631878557876
2335,79173,0.2185827445943053
2335,22492,0.15769166247273947
2335,22659,0.0932601880877743
2335,22761,0.11015831134564644
2335,24746,0.15579864968806084
2335,28280,0.15683111148849452
2335,38638,0.15309771309771308
2335,16304,0.2024983563445102
2335,21593,0.1463661686502912
2335,21989,0.22336025211739216
2335,22367,0.24232825183132053
2335,23532,0.16976633285646162
2335,25791,0.20468501250852855
2335,30570,0.015506061460389062
2335,30655,0.13401015228426397
2335,30753,0.04465753424657534
2335,38395,0.16211725611203417
2335,69327,0.24711062190423774
2335,30821,0.11394689352926012
2335,36076,0.22022003034901366
2335,38295,0.19069866213633468
2335,38754,0.1465878295146588
2335,38755,0.09434927128611609
2335,41197,0.24246055522268822
2335,46873,0.17374881964117092
2335,49543,0.2009626955475331
2335,55925,0.19980530542711122
2335,56182,0.19967901564798715
2335,6342,0.2127079002079002
2335,6343,0.21195583195837034
2335,10055,0.16939090208172705
2335,6820,0.03679955394480067
2335,6822,0.18461198319699315
2335,6831,0.1558816454173683
2335,6889,0.1595238095238095
2335,9108,0.2510243692042269
2335,9110,0.20119617224880382
2335,9157,0.27240953947368424
2335,9158,0.17593457943925234
2335,9159,0.17421602787456447
2335,9160,0.16302186878727634
2335,9186,0.2545078888054095
2335,9187,0.24424603174603174
2335,9325,0.25387596899224807
2335,9326,0.13866735271417546
2335,9369,0.24848729326341268
2335,9375,0.1821264228626786
2335,9950,0.2012684200708823
2335,31218,0.2356251098997714
2335,33328,0.13767395626242546
2335,33329,0.17023370233702337
2335,35264,0.22393777571395404
2335,38126,0.19234702573717402
2335,43335,0.1734239512538083
2335,44174,0.22019572953736655
2335,45123,0.20475793760992317
2335,45635,0.20703210307927494
2335,46157,0.21332153131223722
2335,46987,0.22903097168682707
2335,2188,0.23300113536016148
2335,24043,0.10607245243679958
2335,24288,0.2000812512695511
2335,27822,0.23849104859335038
2335,31199,0.2126899016979446
2335,33863,0.17809330628803247
2335,33864,0.19294525828835773
2335,34521,0.19319562575941676
2335,38402,0.26502283105022834
2335,40117,0.10451244813278009
2335,45579,0.2302195887068665
2335,312161,0.20086299892125134
2335,47804,0.19891142998515587
2335,6383,0.22762372762372762
2335,6496,0.2255666364460562
2335,6498,0.2367141931302657
2335,6499,0.23080438756855576
2335,6503,0.2028235294117647
2335,6504,0.24129831304719196
2335,6505,0.23622497616777885
2335,6518,0.20591836734693877
2335,6525,0.2446289944033219
2335,6549,0.24313661022521782
2335,6649,0.17443676109747935
2335,77182,0.21368948247078465
2335,7939,0.08987575997885276
2335,20977,0.14192413966340114
2335,24212,0.09777424483306836
2335,24213,0.1047065044949762
2335,24214,0.18553672316384182
2335,6651,0.19879113498992612
2335,74008,0.208572691117985
2335,8889,0.1952326901248581
2335,8895,0.2270230684730868
2335,8915,0.17887880902535475
2335,8916,0.16382488479262672
2335,8917,0.09945468709426124
2335,8919,0.21821596244131455
2335,8921,0.2193211488250653
2335,8922,0.196513470681458
2335,8923,0.1729938622414185
2335,8925,0.18021774380356728
2335,8926,0.2203246890153911
2335,8927,0.21448290507538756
2335,30165,0.23388559680735277
2335,64417,0.22438752783964366
2335,64482,0.2223950233281493
2335,64718,0.21516017139359314
2335,64869,0.2027066215563074
2335,65089,0.20710403726708074
2335,65212,0.2141874631558263
2335,65346,0.23178629249865085
2335,65648,0.2466684086752025
2335,66437,0.21397747605515208
2335,66673,0.2191646726125734
2335,66904,0.23024920466595972
2335,66952,0.23934383880134333
2335,2187,0.20286071063684868
2335,2313,0.2597701149425287
2335,2314,0.26075982996811903
2335,46580,0.24381054897739504
2336,2337,0.3268681094324214
2336,2338,0.34487226952980377
2336,2339,0.3483558994197292
2336,2340,0.3085277554304103
2336,2341,0.33360128617363344
2336,2342,0.3382042253521127
2336,2402,0.2418695228821811
2336,2403,0.28313400048816206
2336,2404,0.21323215960439934
2336,2405,0.2500277315585136
2336,2406,0.1640625
2336,2407,0.2865719431658995
2336,2408,0.2878554957724827
2336,2409,0.30028735632183906
2336,2410,0.28294731139103346
2336,2411,0.28031758227686004
2336,2420,0.2991627064946821
2336,312160,0.1924560651521646
2336,34059,0.05725765946760422
2336,46021,0.2019939765292346
2336,48148,0.24965588437715072
2336,48919,0.2453416149068323
2336,49024,0.20610837438423646
2336,49593,0.21875576887576148
2336,5325,0.17383986535224813
2336,5326,0.18676789587852494
2336,5653,0.20105456212746448
2336,7875,0.17426593459059442
2336,9260,0.09975993598292879
2336,24249,0.22037805440295066
2336,3498,0.19058553386911595
2336,39792,0.020996640537514
2336,45600,0.20338105916853544
2336,5607,0.18773402194964492
2336,6079,0.20837988826815643
2336,17622,0.2310866574965612
2336,2499,0.26278984173721015
2336,41051,0.23114046228092455
2336,41818,0.2335613569733352
2336,41907,0.2577663282315502
2336,42311,0.2255779269202088
2336,42338,0.22730118973074515
2336,46135,0.1384760556735079
2336,47818,0.2252984505969012
2336,49908,0.21993371212121213
2336,55321,0.23053327041057103
2336,60437,0.22478260869565217
2336,61266,0.26192553810354857
2336,64449,0.23078024337866856
2336,64466,0.2443328550932568
2336,64513,0.21588465916276717
2336,64522,0.2544291338582677
2336,64525,0.22488830051299025
2336,75802,0.2184010719071014
2336,79173,0.22137568408627536
2336,22492,0.15820394460763743
2336,22659,0.09273772204806688
2336,22761,0.11511268228015908
2336,24746,0.15959180173226997
2336,28280,0.16099889201397766
2336,38638,0.1543713572023314
2336,16304,0.2052296198637662
2336,21593,0.14876872302614877
2336,21989,0.22853185595567868
2336,22367,0.2384995064165844
2336,23532,0.17461077844311376
2336,25791,0.20560109289617487
2336,30570,0.016661959898333804
2336,30655,0.13754457463066735
2336,30753,0.04697802197802198
2336,38395,0.15861742424242425
2336,69327,0.24035039693402682
2336,30821,0.11113969642397736
2336,36076,0.21707040121120363
2336,38295,0.1948411852483479
2336,38754,0.14524864598719842
2336,38755,0.09748589020010262
2336,41197,0.23958540960733507
2336,46873,0.1654473832301632
2336,49543,0.1968810916179337
2336,55925,0.20043838285435947
2336,56182,0.18923219732131016
2336,6342,0.20275844289765405
2336,6343,0.19922120336641125
2336,10055,0.16896631465351114
2336,6820,0.038848518725545
2336,6822,0.18548030101814963
2336,6831,0.16070565490575156
2336,6889,0.1577896138482024
2336,9108,0.2541089965397924
2336,9110,0.19216152019002375
2336,9157,0.2691282051282051
2336,9158,0.1773929323660192
2336,9159,0.1745952677459527
2336,9160,0.16021825396825398
2336,9186,0.2543678376855157
2336,9187,0.23527093596059112
2336,9325,0.25155880455815954
2336,9326,0.1349409953822473
2336,9369,0.24232081911262798
2336,9375,0.180784123910939
2336,9950,0.19244304500833487
2336,31218,0.235056258790436
2336,33328,0.13071410921670373
2336,33329,0.16515559911786326
2336,35264,0.2262680316426245
2336,38126,0.19329523159600784
2336,43335,0.17488262910798122
2336,44174,0.2241937283785292
2336,45123,0.20815151796490577
2336,45635,0.20738636363636365
2336,46157,0.22207357859531773
2336,46987,0.22745983269154163
2336,2188,0.23352688714970968
2336,24043,0.11426319936958235
2336,24288,0.20334148329258353
2336,27822,0.2427402534894914
2336,31199,0.21008028545941124
2336,33863,0.19073010664479081
2336,33864,0.19810224632068163
2336,34521,0.20845301600328273
2336,38402,0.2660449808008777
2336,40117,0.10772833723653395
2336,45579,0.22858635097493035
2336,312161,0.1924560651521646
2336,47804,0.20163690476190477
2336,6383,0.23682348779625045
2336,6496,0.22832212325031812
2336,6498,0.24061128271825719
2336,6499,0.22806750798236278
2336,6503,0.1986863711001642
2336,6504,0.24246311738293777
2336,6505,0.23962516733601072
2336,6518,0.2062487237083929
2336,6525,0.24337001623669494
2336,6549,0.24239934264585045
2336,6649,0.18004484304932736
2336,77182,0.2231571861326153
2336,7939,0.09194488606253312
2336,20977,0.151545869234668
2336,24212,0.10132978723404255
2336,24213,0.1062251655629139
2336,24214,0.1893853481515083
2336,6651,0.20103208436167827
2336,74008,0.214359733530718
2336,8889,0.20231685429923316
2336,8895,0.2393636699963004
2336,8915,0.17813953488372092
2336,8916,0.1690206066219032
2336,8917,0.10065019505851755
2336,8919,0.22289270224401284
2336,8921,0.22236768281279223
2336,8922,0.19795918367346937
2336,8923,0.1797804208600183
2336,8925,0.18084859726408534
2336,8926,0.2261072261072261
2336,8927,0.21897654584221748
2336,30165,0.2337929366231253
2336,64417,0.23060561961267212
2336,64482,0.2249400479616307
2336,64718,0.21272912423625254
2336,64869,0.20251329144514257
2336,65089,0.2043385628510556
2336,65212,0.21066039584558102
2336,65346,0.2318488529014845
2336,65648,0.2508194571915563
2336,66437,0.2127458197497108
2336,66673,0.21881457313757477
2336,66904,0.23210728986854334
2336,66952,0.24293858512568023
2336,2187,0.20591918042117247
2336,2313,0.264034862855678
2336,2314,0.257154213036566
2336,46580,0.23767857142857143
2337,2338,0.3303256178893684
2337,2339,0.3289635395329783
2337,2340,0.3076422058184976
2337,2341,0.3312418866291649
2337,2342,0.3113485630066323
2337,2402,0.2395373291272345
2337,2403,0.25733266482827777
2337,2404,0.19114461485139936
2337,2405,0.22582111603591318
2337,2406,0.16340822877152028
2337,2407,0.26215240925493527
2337,2408,0.2684070976952886
2337,2409,0.2723897222634784
2337,2410,0.25931633510787333
2337,2411,0.2541188875708449
2337,2420,0.288094071533562
2337,312160,0.20631528964862297
2337,34059,0.05880681818181818
2337,46021,0.18620320855614975
2337,48148,0.23994147768836868
2337,48919,0.2391507961286294
2337,49024,0.1970276008492569
2337,49593,0.21432823973010517
2337,5325,0.1724413646055437
2337,5326,0.17502944640753829
2337,5653,0.19497487437185929
2337,7875,0.1726143272535025
2337,9260,0.09870208270449743
2337,24249,0.1998069498069498
2337,3498,0.16803707579608312
2337,39792,0.021633839199225055
2337,45600,0.1835581480131243
2337,5607,0.17324000538430476
2337,6079,0.18766066838046272
2337,17622,0.21621129326047359
2337,2499,0.24032665759284463
2337,41051,0.2092687409741368
2337,41818,0.20882778581765557
2337,41907,0.23941652132551133
2337,42311,0.21383021123953766
2337,42338,0.1977117881475768
2337,46135,0.13305504826506653
2337,47818,0.2032296179598267
2337,49908,0.19763472323823458
2337,55321,0.2086269744835966
2337,60437,0.20678079892581402
2337,61266,0.24038752649106873
2337,64449,0.2139437462597247
2337,64466,0.222753060615109
2337,64513,0.19609641079381712
2337,64522,0.22650231124807396
2337,64525,0.20666201604464596
2337,75802,0.19708448117539026
2337,79173,0.1914079580236117
2337,22492,0.14299201785254484
2337,22659,0.09759715218036191
2337,22761,0.11317073170731708
2337,24746,0.14719338377617455
2337,28280,0.14501089324618735
2337,38638,0.13997273811552224
2337,16304,0.20967351874244256
2337,21593,0.15949512335054503
2337,21989,0.21287862740944716
2337,22367,0.23191489361702128
2337,23532,0.17830490405117272
2337,25791,0.2042042042042042
2337,30570,0.01829467494282914
2337,30655,0.1389762653703174
2337,30753,0.049842271293375394
2337,38395,0.16415940881499078
2337,69327,0.22978784403669725
2337,30821,0.12525667351129363
2337,36076,0.21885245901639344
2337,38295,0.19561157796451914
2337,38754,0.15229408512990603
2337,38755,0.10448195576251455
2337,41197,0.2391445236552171
2337,46873,0.17201881775414196
2337,49543,0.20003200512081934
2337,55925,0.19047619047619047
2337,56182,0.19020900547061298
2337,6342,0.196322336398053
2337,6343,0.191534113316682
2337,10055,0.15670054360671237
2337,6820,0.03987138263665595
2337,6822,0.181047018904508
2337,6831,0.15323011211959423
2337,6889,0.14923318914667716
2337,9108,0.2585227272727273
2337,9110,0.20318302387267906
2337,9157,0.2647450110864745
2337,9158,0.1709577754891864
2337,9159,0.1837248322147651
2337,9160,0.16950097574574854
2337,9186,0.24552583953348078
2337,9187,0.2443010752688172
2337,9325,0.2504099320684001
2337,9326,0.1489795918367347
2337,9369,0.2486320857955789
2337,9375,0.186184565569347
2337,9950,0.20327338856334612
2337,31218,0.22143390589992532
2337,33328,0.1423388222160201
2337,33329,0.17137373183438442
2337,35264,0.20874894844369668
2337,38126,0.1765833260736998
2337,43335,0.17913950456323338
2337,44174,0.2019484240687679
2337,45123,0.1846459298477829
2337,45635,0.1967718965107999
2337,46157,0.21635434412265758
2337,46987,0.21125397483755012
2337,2188,0.21743119266055047
2337,24043,0.1121301775147929
2337,24288,0.18431972046298317
2337,27822,0.227480141963833
2337,31199,0.20914872798434442
2337,33863,0.17401852668725187
2337,33864,0.1802193254707221
2337,34521,0.18652622339258285
2337,38402,0.25604524180967236
2337,40117,0.11294603361840165
2337,45579,0.21538177112220375
2337,312161,0.20631528964862297
2337,47804,0.18250706396095556
2337,6383,0.21955788684900712
2337,6496,0.2095623674571043
2337,6498,0.2292347377472055
2337,6499,0.2076972010178117
2337,6503,0.2153926976622012
2337,6504,0.2557152957812868
2337,6505,0.22328711256117456
2337,6518,0.19629466254962505
2337,6525,0.2346368715083799
2337,6549,0.2265164644714038
2337,6649,0.16642264519277697
2337,77182,0.20301418439716312
2337,7939,0.09545317675398976
2337,20977,0.14426599041983657
2337,24212,0.1024713682941531
2337,24213,0.10801080108010801
2337,24214,0.189952511872032
2337,6651,0.1933349669198726
2337,74008,0.19319938176197837
2337,8889,0.18908651355551717
2337,8895,0.21592020340309015
2337,8915,0.1745258841619682
2337,8916,0.15917745620715917
2337,8917,0.10199882422104645
2337,8919,0.21154622527250708
2337,8921,0.2098740755546672
2337,8922,0.19254658385093168
2337,8923,0.16496386743084973
2337,8925,0.18205128205128204
2337,8926,0.21405677655677655
2337,8927,0.20877598152424942
2337,30165,0.20436237451976702
2337,64417,0.20004567252797442
2337,64482,0.20219861660079053
2337,64718,0.1984476610027271
2337,64869,0.183978611743737
2337,65089,0.1846382556987116
2337,65212,0.19458698058154744
2337,65346,0.2164063599268327
2337,65648,0.23006926524514465
2337,66437,0.19487401319346814
2337,66673,0.1992842764482219
2337,66904,0.2155887230514096
2337,66952,0.22117962466487937
2337,2187,0.18506797937177685
2337,2313,0.24737332092033515
2337,2314,0.24909847434119278
2337,46580,0.23453953666475205
2338,2339,0.3465750881752367
2338,2340,0.319533527696793
2338,2341,0.34193173002327387
2338,2342,0.3369509920298457
2338,2402,0.23196448390677027
2338,2403,0.2995907558979297
2338,2404,0.22276518662060832
2338,2405,0.2532002603601649
2338,2406,0.15196316044595248
2338,2407,0.2743497247009683
2338,2408,0.28400735294117646
2338,2409,0.31265822784810127
2338,2410,0.2944532908704883
2338,2411,0.2906100928948029
2338,2420,0.29492691315563196
2338,312160,0.20407742998352554
2338,34059,0.05148607535689211
2338,46021,0.21039199673336056
2338,48148,0.24830438378825476
2338,48919,0.25273459988485897
2338,49024,0.20262910798122066
2338,49593,0.2211777225966655
2338,5325,0.16617746669677128
2338,5326,0.18054985638079607
2338,5653,0.19965240060829895
2338,7875,0.1663677130044843
2338,9260,0.09574732653568764
2338,24249,0.22035910372458822
2338,3498,0.1813549986229689
2338,39792,0.018926626912107856
2338,45600,0.20042996527203571
2338,5607,0.18717916614498561
2338,6079,0.19477769936485534
2338,17622,0.22558867116746253
2338,2499,0.251971263360785
2338,41051,0.23264146281195947
2338,41818,0.2353020861555134
2338,41907,0.262948793407887
2338,42311,0.22228163992869876
2338,42338,0.22425934919864013
2338,46135,0.13081009296148738
2338,47818,0.22589803727934823
2338,49908,0.22458656181334566
2338,55321,0.23322205594566595
2338,60437,0.23579758211190757
2338,61266,0.26250528392278427
2338,64449,0.23453357430835534
2338,64466,0.24509940219658
2338,64513,0.21242190371187064
2338,64522,0.24177889132477295
2338,64525,0.2204224233762109
2338,75802,0.22309625259477767
2338,79173,0.22172182656053624
2338,22492,0.16263518533806653
2338,22659,0.09353574926542606
2338,22761,0.10649782022005398
2338,24746,0.1639966273187184
2338,28280,0.164767967833808
2338,38638,0.16436213991769547
2338,16304,0.2006661115736886
2338,21593,0.14095870906502136
2338,21989,0.2235205427817565
2338,22367,0.2376817066263923
2338,23532,0.16692913385826771
2338,25791,0.20319240724762727
2338,30570,0.016226118817063595
2338,30655,0.12829650748396293
2338,30753,0.045454545454545456
2338,38395,0.15764758497316636
2338,69327,0.24766355140186916
2338,30821,0.11699029126213592
2338,36076,0.22809584781415768
2338,38295,0.19820919820919822
2338,38754,0.14740757963264356
2338,38755,0.09481517042726836
2338,41197,0.2547279042840602
2338,46873,0.17489600289383253
2338,49543,0.21365638766519823
2338,55925,0.21202342536153937
2338,56182,0.21324590163934426
2338,6342,0.2234665309238992
2338,6343,0.22126972294694994
2338,10055,0.18284839203675343
2338,6820,0.033858878263117086
2338,6822,0.1792137181095776
2338,6831,0.1530265245975969
2338,6889,0.16749461055394133
2338,9108,0.2555739058629232
2338,9110,0.1984629294755877
2338,9157,0.27890887527179287
2338,9158,0.17177508269018743
2338,9159,0.17485311398354877
2338,9160,0.15830025682932525
2338,9186,0.2585895117540687
2338,9187,0.24302788844621515
2338,9325,0.2551922681472342
2338,9326,0.13312469908521907
2338,9369,0.24754193175245806
2338,9375,0.17907720420283235
2338,9950,0.20017857142857143
2338,31218,0.233209584880189
2338,33328,0.13
2338,33329,0.16863836696822082
